combo_id,start_year,start_month,window_months,target_offset,model,macro_f1_mean,macro_f1_std,recall_Decline_mean,recall_Decline_std,recall_Stable_mean,recall_Stable_std,recall_Growth_mean,recall_Growth_std,f1_Decline_mean,f1_Decline_std,f1_Stable_mean,f1_Stable_std,f1_Growth_mean,f1_Growth_std,precision_Decline_mean,precision_Decline_std,precision_Stable_mean,precision_Stable_std,precision_Growth_mean,precision_Growth_std,n_stores
sy2021_sm06_w3m_off2,2021,6,3,2,rf,0.4543146240625481,0.005876867781204671,0.5545454545454545,0.010410959478862416,0.5598315491561469,0.013332781164234765,0.36638312586445365,0.018183049168687578,0.5821775075753257,0.008371473520215427,0.5629319894189914,0.01009502832161242,0.21783437519332702,0.008737102222451264,0.612753809573291,0.007256701170551407,0.5661146367341455,0.007534366570326474,0.15501819683698498,0.005856734940070005,30518
sy2021_sm07_w1m_off1,2021,7,1,1,lgb,0.44047651007634236,0.006144305075965514,0.43142249561360246,0.011000397419997417,0.6133914930317464,0.008511115081354425,0.2964862298195632,0.017230645287812686,0.38801908790082906,0.009044244920322292,0.6636693109689651,0.006445882826865293,0.2697411313592331,0.013135163929264402,0.3525689593026593,0.008037169573890763,0.7230363751720316,0.009426269781349075,0.24760272882779275,0.012077735139695032,34581
sy2021_sm07_w1m_off1,2021,7,1,1,rf,0.45034817319915776,0.0053828956669569415,0.45205518398517447,0.01145406852375972,0.6079597355934063,0.008468130603711127,0.3162393162393162,0.022139683241927357,0.3982907465861338,0.010038750855697233,0.6652588047838421,0.00430158437340905,0.2874949682274973,0.012849624123897202,0.3559691805477094,0.009277826933029192,0.7345946456672158,0.005094295001366139,0.2637984156771254,0.007293138028913643,34581
sy2021_sm07_w1m_off2,2021,7,1,2,lgb,0.4430822206340955,0.0071686038596270535,0.4750745442930221,0.0161952683198097,0.5758575390796496,0.012779219050883103,0.2984503160611562,0.0171914361830035,0.4203143342840299,0.012117397943297395,0.6231986639750938,0.009187111460914386,0.28573366364316255,0.008489800981907289,0.37695929390572724,0.011049275329930651,0.6791295660085117,0.006452897496712428,0.2746288077076503,0.009886723364696792,29824
sy2021_sm07_w1m_off2,2021,7,1,2,rf,0.445911445795456,0.006338434424795887,0.5080546674000884,0.013820301773457423,0.575616919784181,0.015178057839164424,0.2768759523757446,0.014107050447463146,0.43338491513571686,0.008731866433983692,0.6256512049841938,0.009261345012138315,0.27869821726645744,0.005003772594820595,0.3779605923640615,0.008726551511899829,0.6854133172281318,0.003244897743980672,0.2813097152047276,0.010453236284262455,29824
sy2021_sm07_w2m_off1,2021,7,2,1,lgb,0.46786300064472386,0.005883564452603186,0.4472032010899876,0.006684819942404,0.5796525085562397,0.013367616229075925,0.441485766653302,0.01553904667222076,0.4051492344413278,0.0046424561049969015,0.6508986367489339,0.007363497957667561,0.34754113074391,0.01079405962173962,0.3704448695676151,0.008040281821528234,0.7424230180097591,0.008659662580014866,0.2866693241686771,0.010110811975646864,35101
sy2021_sm07_w2m_off1,2021,7,2,1,rf,0.4729228084817958,0.008259462550450541,0.42542613200378804,0.00541850837338914,0.5904476873581694,0.011213946714842675,0.4707860865865333,0.021125114390286862,0.3963976208764812,0.008102273209303288,0.6598328464469372,0.005423184563815015,0.3625379581219691,0.01565049619430753,0.3711600187786914,0.011293146800195492,0.7479054817836881,0.005335636685438255,0.29484416375658345,0.013550690808240545,35101
sy2021_sm07_w2m_off2,2021,7,2,2,lgb,0.426943342441472,0.004723576879124382,0.5970270541091912,0.007872043356320748,0.47256311445897736,0.0047069615955291555,0.272463141840366,0.0036044030086196735,0.6393082071913885,0.006297458583261222,0.4376117161525822,0.006351423955470764,0.20391010398044532,0.0101403787288394,0.6880505304826972,0.004181282957473185,0.40752281517698996,0.008697788299671244,0.16310830334878806,0.012074982043978692,30139
sy2021_sm07_w2m_off2,2021,7,2,2,rf,0.42879536585280187,0.006816767880643004,0.5533241393955878,0.005772063145431974,0.4700025313390784,0.009279998423098054,0.43012455516014236,0.023076529831032814,0.616191583836529,0.005367638636068395,0.4360050535917708,0.007065908697924697,0.23418946013010572,0.013135500812696571,0.6951884438789968,0.005244694473624972,0.4066413551917245,0.0070309098011883744,0.16094023850250516,0.009632700406742451,30139
sy2021_sm07_w3m_off1,2021,7,3,1,lgb,0.49525136565208905,0.007509216765350508,0.4559073966627075,0.022383629800464024,0.6347066167290887,0.0050166799483724305,0.4922495607163776,0.007932073224524223,0.37850259314272544,0.014330707736467711,0.7073567583908122,0.0049154705432010145,0.39989474542272935,0.00694145978156583,0.32365904294430203,0.01066128174992524,0.7988221265761902,0.0072911881071195846,0.33672851530669423,0.006397733642575793,35381
sy2021_sm07_w3m_off1,2021,7,3,1,rf,0.4935291123174449,0.0058593405103776995,0.4358629844861158,0.018466605370471404,0.6335414065751145,0.009162785814080969,0.5098890005285689,0.016752421528955428,0.37321779616992257,0.007793597831500588,0.7068866186552254,0.0048601844202557755,0.4004829221271867,0.011885772211579477,0.3265134669654148,0.004034156656090736,0.799585399524797,0.00687674893675557,0.32974888476871156,0.009405734442133214,35381
sy2021_sm07_w3m_off2,2021,7,3,2,lgb,0.4317504243362384,0.00492941888801292,0.6062504071681033,0.015005375601846041,0.46945143432310016,0.019625643511063197,0.28695734751465163,0.020169304571480202,0.6452525293688757,0.008361549117795016,0.4407017019568391,0.008373573993828288,0.2092970416830003,0.01147278961562411,0.6898091206196745,0.002595765246174107,0.41564702155753663,0.006243659889128373,0.1648913784557924,0.009154999419727257,30268
sy2021_sm07_w3m_off2,2021,7,3,2,rf,0.4300976505692537,0.009002723970605931,0.5556031401081938,0.014652005463246989,0.4783090085556115,0.009160366520891056,0.42454959843716084,0.03253526167045512,0.6188606483826626,0.011167523016238303,0.444288354572553,0.009407979487279002,0.2271439487525456,0.01005730432474362,0.698484677024163,0.005411716750818445,0.41489300986413236,0.011924841411333239,0.1551967262825315,0.006476525132264724,30268
sy2021_sm08_w1m_off1,2021,8,1,1,lgb,0.4865311753509262,0.00779896352203031,0.43465258134657203,0.018879062323131496,0.5528181307984187,0.003268128642818931,0.5287671232876712,0.01154450721115272,0.34807304785860016,0.01232114334983731,0.6214493086565959,0.00503953425177886,0.49007116953758245,0.009473898901515163,0.2903132085376009,0.009503450172486287,0.7095810286317071,0.009598682489414133,0.4566768517619182,0.008536986191856423,34718
sy2021_sm08_w1m_off1,2021,8,1,1,rf,0.4871000663841588,0.006126141263173757,0.4338676903538648,0.017063750461986663,0.5611702817454799,0.0019613547608189055,0.5213982050070854,0.007252018999726123,0.34462700358189,0.010846463933179642,0.6287074811794119,0.004700450321632017,0.48796571439117453,0.007591566457567322,0.28591670689163134,0.009010699440256448,0.7147738162331951,0.01006781895785161,0.4585707761692032,0.008046336485501458,34718
sy2021_sm08_w1m_off2,2021,8,1,2,lgb,0.5066470718989892,0.004663022516793096,0.7328262033071171,0.007505875562898468,0.48470631218716126,0.010402761739324782,0.37938414642022195,0.01199429038367035,0.7674994080820474,0.0031664137713466427,0.47485774734391056,0.006947249230934249,0.2775840602710094,0.009869197160972934,0.8056866987843432,0.004375706000145592,0.4655286413387225,0.00821765804757691,0.21894677066513032,0.00961099709738838,29409
sy2021_sm08_w1m_off2,2021,8,1,2,rf,0.4625924406620438,0.004010567554183546,0.6385119757269495,0.011904889340014336,0.4487657764083578,0.009774249997789614,0.4377765722478397,0.01237731133242089,0.7026217729649961,0.005977446147457504,0.4245514472439029,0.0028756305206785915,0.2606041017772324,0.007652791746893457,0.7812323245846418,0.004914819152321427,0.402980747388382,0.005144249258687488,0.185742547337622,0.00909765028851836,29409
sy2021_sm08_w2m_off1,2021,8,2,1,lgb,0.4889587558802745,0.003862104528073674,0.42394155736344014,0.00915430790788199,0.5722411278561012,0.00379457793688197,0.5345669468754582,0.013525892740353679,0.34442160731254884,0.005129444558445217,0.6378953378761987,0.0009286298473424903,0.48455932245207595,0.008452037149507366,0.2900443663856432,0.003586523453158247,0.7206645141604813,0.00782104522551685,0.44315763483485027,0.005693136946572569,35217
sy2021_sm08_w2m_off1,2021,8,2,1,rf,0.48887807547833306,0.00820104154018182,0.4243650451048758,0.008847661360553673,0.5682547399124939,0.0104158736771619,0.5386090859995576,0.01576794733756336,0.34935272068210776,0.008914199398035453,0.6372672243822599,0.007838915252041336,0.48001428137063157,0.010815823860204462,0.2969277417267343,0.009474654358473033,0.7254668743279209,0.007311520754930046,0.43300464965327795,0.009525265109951839,35217
sy2021_sm08_w3m_off1,2021,8,3,1,lgb,0.5052564489712761,0.0020995865888064277,0.4468325596600196,0.005587613150719531,0.5801411764705883,0.006507062971272897,0.5679192998713718,0.014546543700360274,0.35870687271800034,0.004118291679502751,0.648674724624853,0.003070469988238955,0.508387749570975,0.00515303224492652,0.2996441587452575,0.004583698934221854,0.7356534720359913,0.004360270229173052,0.460286099138306,0.0017210603378907936,35635
sy2021_sm08_w3m_off1,2021,8,3,1,rf,0.5019721986874315,0.0030704768227940403,0.45209362536776726,0.01727552564755564,0.5642352941176471,0.006801180438962197,0.5768085135034711,0.00871263586553503,0.35981981250728085,0.010103370203324857,0.6405095677240134,0.00436154520689822,0.5055872158310004,0.004771637030819157,0.29890012410227973,0.00755655972792538,0.740693306766404,0.003707742292960323,0.4501057448307034,0.006626654830949598,35635
sy2021_sm09_w1m_off1,2021,9,1,1,lgb,0.5235372017685477,0.002927445430173418,0.5089584686890899,0.016972617399759502,0.5121132731673932,0.005960874654595933,0.6335042735042735,0.007819461888193298,0.3719655171290196,0.013812911007857564,0.5394271013492575,0.0044576236251076245,0.659218986827366,0.005051803279201708,0.2931394517863886,0.012386659817945067,0.569868807208991,0.005829992391780235,0.6871500502179011,0.0038226096332269798,34995
sy2021_sm09_w1m_off1,2021,9,1,1,rf,0.5164667812099565,0.006073738083588741,0.5624219101404367,0.01619634501429992,0.5219646514006023,0.013000586778781248,0.5845584045584046,0.007503756469240331,0.3713345926123564,0.015559218647697437,0.5432032453792421,0.009796828455810758,0.6348625056382711,0.005227032512338523,0.27721705915281414,0.01369861776657877,0.5663082688555907,0.007018350057637897,0.6946883345768858,0.004450417691609063,34995
sy2021_sm09_w2m_off1,2021,9,2,1,lgb,0.5102383260154608,0.006661559931567439,0.5316042371471354,0.017141891587535027,0.5089050519670535,0.002944893206062774,0.5812734082397004,0.010785341561407721,0.40699886871454016,0.01522264867386599,0.5782490264705743,0.0016750770699759281,0.5454670828612681,0.005921364251697397,0.3297269127045209,0.013460604165088234,0.669551666000696,0.007480154033345321,0.513877898908216,0.004157856192649693,35458
sy2021_sm09_w2m_off1,2021,9,2,1,rf,0.5062251300579202,0.005462001684718604,0.531395041872331,0.0159446822528296,0.5040385987845988,0.006562063017276218,0.5783603828547649,0.008530495402217779,0.39936476071760346,0.009370707875470292,0.5776853993730111,0.005096444077366983,0.5416252300831461,0.008112159135749846,0.3199683027228704,0.008304805400453877,0.6765944385308846,0.005220194949998602,0.5092854780640536,0.00802263050071575,35458
sy2021_sm09_w3m_off1,2021,9,3,1,lgb,0.5038641285292474,0.006555864777354763,0.54671017850248,0.016753464905787118,0.5567837420679285,0.010119668207932376,0.5015900010386732,0.010127006512700851,0.4370948208112475,0.012855862427295158,0.6324494176137627,0.007051643941319794,0.4420481471627321,0.002931162779628438,0.36411840566683773,0.010900653867178036,0.7320119078061406,0.003294148201424913,0.39524582963050714,0.0036673197525946906,36013
sy2021_sm09_w3m_off1,2021,9,3,1,rf,0.5014108814710185,0.004587134083739604,0.5251661766016216,0.01685645520110159,0.5704617722170919,0.007357060288859668,0.4906466087317799,0.013479224278463235,0.4269268352717794,0.009628463875286939,0.6411331556045219,0.004275670506954138,0.43617265353675416,0.006961234775385477,0.3596990486724641,0.006496069423403807,0.7318926125582249,0.005798032704069367,0.3926716257442303,0.0044745809383947704,36013
sy2021_sm10_w1m_off1,2021,10,1,1,lgb,0.4872329510960781,0.002475109291063583,0.47991091585819756,0.011967437574802516,0.5725324204366297,0.006549037520795481,0.4668203029599889,0.013434828839452592,0.3638249238166292,0.007427607945486683,0.6420467024248417,0.0057956530915373285,0.4558272270467634,0.009170163210250576,0.2929793871199401,0.0056751413077409845,0.7308504767628965,0.00896882924744138,0.4453997362340987,0.005830898065103724,35245
sy2021_sm10_w1m_off1,2021,10,1,1,rf,0.4752403900072604,0.0020892116309828815,0.45684964847695947,0.01599191041989825,0.5841192249937673,0.006406561840390483,0.4326096255305784,0.00875644346157505,0.35500009924902864,0.008556537124484807,0.6462477508945578,0.0027729855889290895,0.4244733198781948,0.004737869120910374,0.2903200335346089,0.0052293346762403645,0.7232387743592139,0.003125538399850064,0.41672800446636893,0.0046100545218794725,35245
sy2021_sm10_w2m_off1,2021,10,2,1,lgb,0.47195322661364025,0.006041725392563261,0.45641627415212316,0.021246372744357013,0.5778362417249688,0.005709056368047342,0.45048829872271307,0.008978153107594191,0.3910342129665011,0.014208972512888158,0.653611256775597,0.004881838935809496,0.3712142100988226,0.004469329054426416,0.3421220084716449,0.010752504494401868,0.7522902857768804,0.0054478054494858565,0.31572619336383745,0.004558315031957205,35816
sy2021_sm10_w2m_off1,2021,10,2,1,rf,0.469033337660638,0.007925212853459282,0.42381705645856593,0.01795420419413654,0.5894325948885166,0.008889920084557178,0.457068843233391,0.01102173499702986,0.37859021339241383,0.01549589378927622,0.6615278053404504,0.006652453396801667,0.3669819942490498,0.004873991834904392,0.3421671408855042,0.01489747476986897,0.7537773269845974,0.004814334445899648,0.30662165352508275,0.0037644322218569294,35816
sy2021_sm10_w3m_off1,2021,10,3,1,lgb,0.5406936678761176,0.007818763491948669,0.5611238532110092,0.009853380249857758,0.5743887550925034,0.00718052249545323,0.585536531810158,0.013807867390221489,0.4902306534977834,0.0067888292886487366,0.6496598514568985,0.005558783818230884,0.48219049867367103,0.013412948131828287,0.43529616658588355,0.007021496435513357,0.7476827945866272,0.005127420478413931,0.4099280068153382,0.014031709875389634,36435
sy2021_sm10_w3m_off1,2021,10,3,1,rf,0.5308346563512447,0.007055137648756035,0.5680045871559634,0.010261999489988833,0.5531615793389095,0.004991298539244281,0.5804562350205945,0.01733242575841108,0.48379566111310385,0.006772168772524773,0.6375455571812794,0.004313196633913645,0.4711627507593509,0.012616633188055757,0.42135760591498883,0.005581266303370282,0.7523408923548061,0.005336610557830712,0.3965702015765803,0.011246136368396411,36435
sy2021_sm11_w1m_off1,2021,11,1,1,lgb,0.4715902698312737,0.006244962494204592,0.4366235818790563,0.015183986412121351,0.5727272727272728,0.0061005941120073955,0.45164279867119755,0.01434931935823755,0.40007824205828346,0.010907303622068704,0.6404497287432533,0.005745286592560701,0.3742428386922846,0.006044131463898379,0.36926813186348173,0.009357851289540859,0.7263562421824945,0.006237287642888884,0.31959722970241106,0.0037834840813678744,35740
sy2021_sm11_w1m_off1,2021,11,1,1,rf,0.4680383953522738,0.004098910085555296,0.4154051589574704,0.009617122438071906,0.5815724815724816,0.010284250386465058,0.4508714316989824,0.014953773420670696,0.39074833522338565,0.004893701771283964,0.6465253462106645,0.006870270059620438,0.3668415046227712,0.008455064157375633,0.3689743297762308,0.005507514649395944,0.7279050063650034,0.00354389321895875,0.30928352911185486,0.0063465939694143285,35740
sy2021_sm11_w2m_off1,2021,11,2,1,lgb,0.532624221520781,0.002530960647216961,0.5597389558232931,0.006535751288298975,0.5460486144702534,0.005811681505378617,0.5608234851746811,0.016400339827008534,0.5065839427059045,0.004959567301952158,0.6137465126839784,0.003452654766879409,0.4775422091724602,0.006004213989545879,0.4626601647666302,0.0044663851071475415,0.7006600754908245,0.0033448631573207233,0.41594911797664047,0.004240220069502968,36183
sy2021_sm11_w2m_off1,2021,11,2,1,rf,0.5311242696446338,0.004609067197939685,0.5684738955823294,0.00967977714179149,0.5399160658753759,0.003712445005298731,0.5543580400236758,0.01073176927920051,0.5032671789511143,0.007233685331784146,0.6121687764954495,0.004000627880380239,0.4779368534873375,0.004967563429479369,0.4515256199974892,0.0073978486150455235,0.7067710812813811,0.006283394439039313,0.42009645606600987,0.00404109969184474,36183
sy2021_sm11_w3m_off1,2021,11,3,1,lgb,0.4952633079371778,0.008271753661356993,0.5482613311555737,0.00573996748534534,0.6148768876633979,0.006939223072144714,0.4128843421426541,0.032132618992012106,0.5070740136917324,0.005669900745993755,0.6680311615229082,0.006422085441841593,0.3106847485968928,0.02234232269669057,0.471668221359804,0.006784912377377915,0.7312879308319451,0.00814836529815712,0.24916299841323628,0.01806372714220498,36535
sy2021_sm11_w3m_off1,2021,11,3,1,rf,0.48804418085970136,0.007996042007282978,0.5387079107674102,0.011898822569270055,0.5832312027589882,0.01259465917419342,0.47385810362792463,0.02937314844996687,0.49100960264835436,0.005465438719154672,0.6499894308841153,0.005401186299093261,0.3231335090466344,0.019166774109733446,0.45121324314783895,0.006466052210386416,0.7343113771167961,0.007063452814991303,0.24527770678875793,0.015511115252304059,36535
sy2021_sm12_w1m_off1,2021,12,1,1,lgb,0.47899322708309555,0.0035707173491622483,0.4448941176470588,0.009225209930939044,0.5390998431401964,0.008010780048071868,0.5149414198232375,0.00916362966020291,0.4397158159459239,0.006006793354039668,0.5983554215283523,0.005898052024652633,0.39890844377501045,0.0023887253336768023,0.43472526305445597,0.005193241503760772,0.6723555798243753,0.008131330678200738,0.3255972327797259,0.0019201019985680492,35723
sy2021_sm12_w1m_off1,2021,12,1,1,rf,0.48443979616812705,0.00437257586963295,0.4543058823529412,0.0020131058481136577,0.5412534526806259,0.009687086420415207,0.5205566138777379,0.008865882989956924,0.44315099743321484,0.004278090617600338,0.6035562095591254,0.007670122593987492,0.40661218151204104,0.0069755900136423705,0.4325639261981702,0.006931676499683024,0.6822028894778458,0.010071715940913837,0.33364934993398887,0.0075671578149267915,35723
sy2021_sm12_w2m_off1,2021,12,2,1,lgb,0.5088002808293918,0.0033489623435977167,0.5421586200642576,0.0072865053923676865,0.5981782931857361,0.005708209162578438,0.46579572446555817,0.01070202406277321,0.5154656987170567,0.005266547480911324,0.6581611943730047,0.005328954975093825,0.3527739493981139,0.005633188369282727,0.4913181841309959,0.0057851652709270465,0.7315185665796181,0.0047069379336412915,0.28397062395728634,0.0060041650962791,36046
sy2021_sm12_w2m_off1,2021,12,2,1,rf,0.5102193003262067,0.004146568838498212,0.5323092549699603,0.00910306961518667,0.5988454247881216,0.014054532011139478,0.4869358669833729,0.014077517329132653,0.5105196380432722,0.004728655425572981,0.6600865985018252,0.010552240833381767,0.3600516644335227,0.004931988759610598,0.49056000120946397,0.006692414937540952,0.735375849230284,0.005586850518913683,0.28580298920134084,0.006809144006994894,36046
sy2021_sm12_w3m_off1,2021,12,3,1,lgb,0.5010987144184775,0.005637887413921923,0.518532110091743,0.006500179663823257,0.5602640264026403,0.010430296118879592,0.5290737774526463,0.012404772409513355,0.4192133058581395,0.007601699682167355,0.6424864628382566,0.007256719126029182,0.44159637455903644,0.006916350397753278,0.35186589973577753,0.008566841674477509,0.7531118715849667,0.00384327777834751,0.378985354680312,0.004995173325979258,36344
sy2021_sm12_w3m_off1,2021,12,3,1,rf,0.49761674980961423,0.005771421136532926,0.5324770642201835,0.0059314605046769395,0.552915291529153,0.012036028071822084,0.5201366251899133,0.007057822060343552,0.4172721569274116,0.005113978216220031,0.6397654218491022,0.009943996812729635,0.4358126706523288,0.008091023796912861,0.343075430819222,0.005509247155814769,0.7590670531619271,0.005732665765362854,0.37504427993276074,0.008864544283021152,36344
sy2022_sm01_w1m_off1,2022,1,1,1,lgb,0.5320256377682764,0.004906667173024442,0.4351847622976381,0.009269217208057819,0.4563756943606519,0.004643002988715343,0.7471884787307473,0.011334916117974988,0.3363735186323639,0.00785959301002657,0.48914317890774406,0.002939733731705855,0.7705602157647213,0.005365457788038287,0.27423359027961725,0.008993761267255882,0.5270950074414144,0.008002886854901518,0.795541155914061,0.0027236443787551127,35455
sy2022_sm01_w1m_off1,2022,1,1,1,rf,0.5364423549416388,0.004076797999762701,0.4715287548526346,0.016183671592960202,0.4547687996889622,0.006526906708467803,0.7391838751237847,0.01047722786665372,0.3468691108917932,0.007815854552343971,0.49310640308937337,0.004202166080428773,0.7693515508437497,0.007553908430818324,0.27444341656394367,0.006742222015903938,0.5386473192103718,0.008593415370890251,0.8021406119067406,0.006601987124111649,35455
sy2022_sm01_w2m_off1,2022,1,2,1,lgb,0.5313215223274588,0.007532297935249264,0.4057777777777778,0.006776866969767503,0.5559383870043177,0.009858761498922968,0.7174902613544079,0.010848386744202368,0.29081296677407514,0.009613060597126188,0.553377449639279,0.010038776529727969,0.7497741505690222,0.008417485833289632,0.22667315245564645,0.009876949398361111,0.5508604009240068,0.010885678108024608,0.7851368495595715,0.006687092329272885,35811
sy2022_sm01_w2m_off1,2022,1,2,1,rf,0.5302175469250592,0.003158087139647243,0.4804444444444445,0.026265501008164233,0.5509505080483363,0.006971751973634299,0.6959240869496796,0.0057896681565124,0.29561246271665126,0.01159064977238835,0.5531345753370283,0.005880618982454762,0.7419056027214983,0.0027777244816658687,0.2135438650892491,0.007535443503742601,0.5553643260651289,0.00631555279504895,0.7944413584916314,0.004101867712654792,35811
sy2022_sm01_w3m_off1,2022,1,3,1,lgb,0.5108387160798583,0.009694638766479014,0.42493506493506494,0.02764739551321593,0.5640435060780551,0.012615490767873307,0.6442564907924264,0.008697741065241692,0.29269714586701345,0.016039912906315044,0.5798079769324366,0.010066779577269503,0.6600110254401249,0.009669512211290405,0.22331073786202915,0.011774215207261142,0.5965077164534123,0.007360970477967591,0.6765931557261214,0.012076291074266677,36133
sy2022_sm01_w3m_off1,2022,1,3,1,rf,0.5054269223531527,0.010001840420796165,0.49662337662337663,0.03091891145964255,0.5373000639795265,0.006340109605547008,0.6359670813491403,0.013481428611518213,0.2963681196584015,0.022573418937761616,0.5652951278234088,0.005505091740662862,0.6546175195776479,0.01015165456522833,0.2112827085343046,0.017735443506199967,0.5964253647339472,0.007724187507498256,0.674443523447596,0.007041547108372582,36133
sy2022_sm02_w1m_off1,2022,2,1,1,lgb,0.47104048776889923,0.004344014016865418,0.4119275301505974,0.018025814122956268,0.5727254936920307,0.009182128011895049,0.4774108322324967,0.009541910734362564,0.36794293313217014,0.014296685135803134,0.6466862567178548,0.007103753447731955,0.3984922734566725,0.0077956201783977355,0.3325367058015298,0.013016674643125292,0.7426745627581457,0.007359797859282055,0.34204596178800256,0.00881023163758404,35108
sy2022_sm02_w1m_off1,2022,2,1,1,rf,0.4626144755639804,0.005268387882373564,0.38939925675038095,0.012978583421938143,0.5649627395045155,0.01144285457373393,0.48282694848084545,0.01028560865415948,0.34777314165566875,0.009488031786695727,0.6417716709687793,0.008199356680943848,0.39829861406749323,0.005873544473009663,0.3144154993996612,0.011487882362833097,0.7428712464109072,0.004981045984383164,0.3390735437100984,0.007387368172429315,35108
sy2022_sm02_w2m_off1,2022,2,2,1,lgb,0.48159156539358383,0.00884183413570726,0.42958699366259684,0.01410860609712026,0.6166255881693928,0.0026606188857355687,0.46613885505481123,0.018399866115256243,0.33241976425800446,0.012411416217685576,0.6844113086064876,0.0025648019696485422,0.42794362331625935,0.011915931544027746,0.2711737516738513,0.011958544265877023,0.7689771503014524,0.006283931514263313,0.3956063954336867,0.007325525983080759,35581
sy2022_sm02_w2m_off1,2022,2,2,1,rf,0.48424466043155096,0.0033979680228672674,0.43631691707423875,0.014936643850962968,0.6148330719247144,0.004433421227293151,0.4723507917174178,0.012366121653470605,0.3394904017676089,0.00871979225641461,0.6849676659095989,0.002393264242124781,0.428275913617445,0.007863423264578678,0.2778627846884846,0.005970762549588102,0.7732018307806288,0.003843055667321161,0.3917695171682565,0.005436477681904104,35581
sy2022_sm02_w3m_off1,2022,2,3,1,lgb,0.48832691790023014,0.007084557730372081,0.42367099154862514,0.02069820880840569,0.6354578328655875,0.00721868686482784,0.4882175226586103,0.008369725182595227,0.344206605667815,0.010429756980768173,0.7082429049747726,0.005514969610388857,0.41253124305810285,0.00832367564027699,0.2899641800945029,0.0060288688802470815,0.7999152611294514,0.006456542946664483,0.3571721792762979,0.008194627894879642,36022
sy2022_sm02_w3m_off1,2022,2,3,1,rf,0.489243808223039,0.0060081992635796135,0.4170326661791964,0.019617142923878804,0.6296189212247606,0.0037005014484358736,0.5083081570996979,0.008152202849291123,0.34728874742421045,0.011223503077235129,0.7052827673301569,0.0014466694032276022,0.4151599099147495,0.006949038996553069,0.2976077910806244,0.007045787460642542,0.8016507964421813,0.0035262922214770696,0.35087583615401186,0.006464618228630872,36022
sy2022_sm03_w1m_off1,2022,3,1,1,lgb,0.4486146389242057,0.0019566196702969574,0.42091602788965393,0.003403512419511755,0.6210869625252664,0.0054933198234261614,0.3464475079533404,0.0063803219327640765,0.32580833777352736,0.0037510888120636044,0.6649398750527119,0.0028072767006803562,0.35509570394637774,0.006116993800664885,0.26576425589469965,0.0037527498790831276,0.7155121709669701,0.0049353998977893455,0.36432948527678183,0.010007058267713647,35120
sy2022_sm03_w1m_off1,2022,3,1,1,rf,0.44640641351328225,0.005301699934944981,0.4598071976094582,0.0073907551473089955,0.6246798940312132,0.0055031927301435165,0.31039236479321314,0.013390616401060335,0.343035973339998,0.007581394406030799,0.6675098861884353,0.0043120725626495755,0.3286733810114134,0.008365230723209919,0.27359648104583234,0.007603984163902174,0.7167066229027413,0.007436608010856245,0.3496016128626485,0.008333161669851777,35120
sy2022_sm03_w2m_off1,2022,3,2,1,lgb,0.4512498132039754,0.005591482654494337,0.34707957058671945,0.014302828713611458,0.6899396619941823,0.005782068385551111,0.35500114563398066,0.010438679012687514,0.30548513816746964,0.009500025193192877,0.7413874116452228,0.004101569969587041,0.3068768897992339,0.013481383919770782,0.2728558458737129,0.007088410027679487,0.8011458062450492,0.003109102954290602,0.2703620171697761,0.015399386733777647,35582
sy2022_sm03_w2m_off1,2022,3,2,1,rf,0.45449449743361886,0.0037792230039938274,0.3300783274290423,0.01614213186567904,0.6867491973205355,0.009559333444617932,0.39149741779045943,0.014483976799496558,0.29927342327611084,0.016620525127789443,0.7422703808319377,0.0065119842427423,0.3219396881928079,0.012264667534133272,0.2737932937478784,0.017219620184994493,0.8076048945809091,0.00267460544952517,0.2735495364749229,0.013019461337827306,35582
sy2022_sm03_w3m_off1,2022,3,3,1,lgb,0.4688156309668671,0.00522075574261539,0.3837063497962268,0.010857943481950688,0.6792935188447891,0.007691537622433751,0.4578545177172179,0.01015461628093296,0.3196462251193862,0.0033883284147718695,0.7503225880285331,0.005327841565558281,0.3364780797526822,0.011120291450492675,0.2740369675970055,0.003562946731294978,0.8379853529102526,0.0039899070909183276,0.2660111093310589,0.010788519692082605,35984
sy2022_sm03_w3m_off1,2022,3,3,1,rf,0.46318460423437424,0.004329330630035479,0.3414820939710382,0.01422947717199031,0.6891789587582264,0.0032510541121673724,0.4694442133000486,0.011750448417328935,0.2979101301427395,0.00752368409131524,0.7560731553829582,0.003063353339357689,0.3355705271774249,0.008077041998801122,0.2643082380536693,0.004751936419424815,0.8373532558948661,0.0032634973103002124,0.2612117446423308,0.008390844979060308,35984
sy2022_sm04_w1m_off1,2022,4,1,1,lgb,0.45226746463776635,0.008967888201848781,0.38181818181818183,0.015564629417840975,0.6666666666666666,0.008380892622364225,0.3340406460242359,0.011067751405821398,0.32884326654224866,0.01362889512014373,0.7146147572845829,0.004651004814995214,0.3133443700864674,0.010851247169485797,0.28885210034620956,0.013213958843060791,0.7700618346109284,0.0032543604795600258,0.2950954186117517,0.011176558098383436,35192
sy2022_sm04_w1m_off1,2022,4,1,1,rf,0.4503508531901531,0.008269048449883808,0.39742558326629124,0.009820237824403636,0.6661643835616439,0.012328132911135544,0.3158136192130323,0.01987484308616491,0.33158283209128353,0.008055547657186322,0.7147165621725101,0.007927322972128467,0.3047531653066656,0.014715652728624146,0.2846423057370951,0.010726066009133634,0.7709961282199771,0.0036401564456898967,0.2945937548362121,0.011254316414876722,35192
