model,fold,macro_f1,precision_Decline,precision_Stable,precision_Growth,recall_Decline,recall_Stable,recall_Growth,f1_Decline,f1_Stable,f1_Growth,combo_id,start_year,start_month,window_months,target_offset,n_stores
lgb,1,0.5211064904898322,0.22420907840440166,0.6073455759599332,0.6961483594864479,0.42337662337662335,0.5818937939859246,0.6566200215285253,0.2931654676258993,0.594347328867832,0.6758066749757651,sy2022_sm01_w3m_off1,2022,1,3,1,36133
lgb,2,0.5001543545611571,0.21243523316062177,0.587008547008547,0.6665722379603399,0.42597402597402595,0.5492642354446577,0.6332077502691066,0.28349178910976663,0.5675095025615601,0.6494617720121446,sy2022_sm01_w3m_off1,2022,1,3,1,36133
lgb,3,0.50562085106799,0.21968616262482168,0.5959044368600682,0.6675938803894298,0.4,0.5585412667946257,0.6460296096904441,0.283609576427256,0.5766182298546896,0.6566347469220246,sy2022_sm01_w3m_off1,2022,1,3,1,36133
lgb,4,0.5211812883189685,0.24295302013422818,0.5981903485254692,0.6794395195882185,0.4701298701298701,0.5710172744721689,0.6395693135935397,0.32035398230088497,0.5842880523731587,0.6589018302828619,sy2022_sm01_w3m_off1,2022,1,3,1,36133
rf,0,0.45602133118060184,0.2963367960634226,0.7463604011646716,0.3368220742150333,0.3841247342310418,0.5630949475225775,0.4676354029062087,0.3345679012345679,0.6419031719532554,0.3915929203539823,sy2022_sm02_w1m_off1,2022,2,1,1,35108
rf,1,0.4612482161639426,0.3238841978287093,0.7426351570087407,0.3292307692307692,0.3803116147308782,0.56005859375,0.4947159841479524,0.3498371335504886,0.6385525400139179,0.3953549749274215,sy2022_sm02_w1m_off1,2022,2,1,1,35108
rf,2,0.4672361921279506,0.3235955056179775,0.7345442957297642,0.34695817490494296,0.40793201133144474,0.562744140625,0.4821664464993395,0.3609022556390977,0.6372684545203207,0.4035378662244334,sy2022_sm02_w1m_off1,2022,2,1,1,35108
rf,3,0.46868542571053284,0.31780167264038234,0.7469578783151326,0.34593837535014005,0.3770375620127569,0.58447265625,0.4894319682959049,0.3448946515397083,0.6558005752636625,0.40536105032822756,sy2022_sm02_w1m_off1,2022,2,1,1,35108
rf,4,0.45988121263687426,0.3104593248478141,0.7438584998362266,0.33641832484960665,0.39759036144578314,0.554443359375,0.48018494055482164,0.34866376631448104,0.6353336130927403,0.39564625850340135,sy2022_sm02_w1m_off1,2022,2,1,1,35108
lgb,0,0.4696070647949658,0.32748868778280543,0.7463994990607389,0.3388349514563107,0.410347271438696,0.5818891872101538,0.4610303830911493,0.36426549229317395,0.6539569332053217,0.39059876888640177,sy2022_sm02_w1m_off1,2022,2,1,1,35108
lgb,1,0.47396504017421864,0.3487270574304322,0.7507172457762193,0.3301457194899818,0.4171388101983003,0.574951171875,0.47886393659180976,0.3798774588842309,0.6511820821236002,0.3908355795148248,sy2022_sm02_w1m_off1,2022,2,1,1,35108
lgb,2,0.4769752950639958,0.3434173669467787,0.7316304005045727,0.3543078412391094,0.43413597733711046,0.56640625,0.48348745046235136,0.38348451673443856,0.6385028209715151,0.40893854748603353,sy2022_sm02_w1m_off1,2022,2,1,1,35108
lgb,3,0.4663077358113501,0.31770222743259086,0.7394957983193278,0.34490960989533775,0.3841247342310418,0.580078125,0.47886393659180976,0.3477702919473853,0.6501573402654262,0.40099557522123896,sy2022_sm02_w1m_off1,2022,2,1,1,35108
lgb,4,0.4683473029999656,0.3253481894150418,0.7451298701298701,0.34203168685927304,0.4138908575478384,0.560302734375,0.4848084544253633,0.36431690580162196,0.6396321070234113,0.4010928961748634,sy2022_sm02_w1m_off1,2022,2,1,1,35108
rf,0,0.48486890456879655,0.27360931435963776,0.7751894470951446,0.39591633466135456,0.41798418972332013,0.6188662334752408,0.48416565164433617,0.3307271305707584,0.6882631447794667,0.43561643835616437,sy2022_sm02_w2m_off1,2022,2,2,1,35581
rf,1,0.48928987746697256,0.28454258675078864,0.7740835464620631,0.3976143141153082,0.44609297725024727,0.6103517813130181,0.48721071863581,0.3474576271186441,0.6825357053370082,0.43787629994526545,sy2022_sm02_w2m_off1,2022,2,2,1,35581
rf,2,0.4814764128369295,0.27616645649432536,0.7686922430691683,0.3894844308320572,0.4332344213649852,0.6150571364552991,0.4646772228989038,0.3373122834039276,0.6833457804331591,0.42377117467370173,sy2022_sm02_w2m_off1,2022,2,2,1,35581
rf,3,0.48485186026639665,0.2836923076923077,0.778063410454156,0.38391959798994973,0.4559841740850643,0.6103517813130181,0.46528623629719856,0.3497723823975721,0.6840783525866398,0.42070484581497797,sy2022_sm02_w2m_off1,2022,2,2,1,35581
rf,4,0.4807362470186596,0.27130325814536344,0.7699805068226121,0.39191290824261277,0.42828882294757664,0.6195384270669952,0.46041412911084045,0.3321825853471423,0.6866153464117208,0.42341080929711566,sy2022_sm02_w2m_off1,2022,2,2,1,35581
lgb,0,0.49122046433382077,0.28525434642627173,0.772219116825042,0.4028197381671702,0.43774703557312256,0.6190902980058257,0.48721071863581,0.3454191033138402,0.6872279567218008,0.4410143329658214,sy2022_sm02_w2m_off1,2022,2,2,1,35581
lgb,1,0.48907249420772514,0.28115015974440893,0.7707984366275824,0.4027425088877603,0.4352126607319486,0.6186421689446561,0.48294762484774667,0.3416149068322981,0.6863890615288999,0.4392135142619773,sy2022_sm02_w2m_off1,2022,2,2,1,35581
lgb,2,0.4781802746517371,0.26805385556915545,0.7650166852057843,0.3934252386002121,0.4332344213649852,0.616401523638808,0.4518879415347138,0.33119092627599245,0.6827149770442983,0.42063492063492064,sy2022_sm02_w2m_off1,2022,2,2,1,35581
lgb,3,0.4801538710641462,0.26546546546546546,0.7764204545454545,0.3935784567581564,0.437190900098912,0.6123683620882814,0.4628501827040195,0.3303437967115097,0.6847049981210072,0.4254128183599216,sy2022_sm02_w2m_off1,2022,2,2,1,35581
lgb,4,0.46933072271048976,0.25594493116395495,0.7604310583033987,0.3854660347551343,0.4045499505440158,0.6166255881693928,0.4457978075517661,0.3135300881563818,0.6810195496164316,0.41344253035865575,sy2022_sm02_w2m_off1,2022,2,2,1,35581
rf,0,0.49498661767141156,0.30363864491844417,0.8065211533279439,0.3563157894736842,0.44608294930875575,0.6240617180984154,0.5113293051359517,0.3613288540500187,0.7036558128599977,0.41997518610421836,sy2022_sm02_w3m_off1,2022,2,3,1,36022
rf,1,0.48218631984871824,0.29012760241773,0.7965879265091863,0.34365162644281216,0.39815668202764976,0.6328190158465388,0.4947129909365559,0.3356643356643357,0.7053218684638625,0.4055727554179567,sy2022_sm02_w3m_off1,2022,2,3,1,36022
rf,2,0.48534612956048967,0.29222520107238603,0.8012208067940552,0.34670781893004116,0.4022140221402214,0.6294829024186822,0.5090634441087614,0.3385093167701863,0.7050443717888837,0.412484700122399,sy2022_sm02_w3m_off1,2022,2,3,1,36022
rf,3,0.4877984690130175,0.2958305757776307,0.8020223523150612,0.3488372093023256,0.4119815668202765,0.6285714285714286,0.5098187311178247,0.3443759630200308,0.704781947854554,0.41423749616446764,sy2022_sm02_w3m_off1,2022,2,3,1,36022
rf,4,0.4959015050215578,0.3062169312169312,0.8019017432646592,0.3588667366211962,0.42672811059907834,0.6331595411887383,0.5166163141993958,0.35656526761648055,0.7076098356834868,0.4235294117647059,sy2022_sm02_w3m_off1,2022,2,3,1,36022
lgb,0,0.4982760924875038,0.2992078001218769,0.8092087853929611,0.36694677871148457,0.4525345622119816,0.6376146788990825,0.4947129909365559,0.3602347762289068,0.7132361516034985,0.4213573496301061,sy2022_sm02_w3m_off1,2022,2,3,1,36022
lgb,1,0.48190720810668647,0.2855321861057999,0.7931668856767411,0.3500819224467504,0.4129032258064516,0.6292743953294412,0.48413897280966767,0.33760361718161264,0.7017788629229159,0.4063391442155309,sy2022_sm02_w3m_off1,2022,2,3,1,36022
lgb,2,0.4810243304675032,0.2837326607818411,0.7960578186596583,0.3474903474903475,0.4151291512915129,0.6315679733110926,0.47583081570996977,0.33707865168539325,0.7043367050342983,0.40165763468281795,sy2022_sm02_w3m_off1,2022,2,3,1,36022
lgb,3,0.4904574809630109,0.29115479115479115,0.803661448660122,0.35915882678472605,0.4368663594470046,0.6316996871741397,0.4901812688821752,0.34942867674161443,0.7073797290985521,0.4145640370488662,sy2022_sm02_w3m_off1,2022,2,3,1,36022
lgb,4,0.4899694774764464,0.2901934623082055,0.7974813672577743,0.36218302094818083,0.4009216589861751,0.6471324296141815,0.4962235649546828,0.336687306501548,0.7144830762145982,0.4187380497131931,sy2022_sm02_w3m_off1,2022,2,3,1,36022
rf,0,0.4526873917085454,0.27899159663865547,0.7281027104136947,0.3500576701268743,0.46368715083798884,0.6279527559055118,0.32184517497348886,0.3483735571878279,0.6743295019157088,0.33535911602209945,sy2022_sm03_w1m_off1,2022,3,1,1,35120
rf,1,0.44256611224518555,0.261687264911338,0.7106866002214839,0.3623468729851709,0.4530232558139535,0.6317991631799164,0.2979851537645811,0.33174386920980925,0.6689250814332247,0.3270293860925225,sy2022_sm03_w1m_off1,2022,3,1,1,35120
rf,2,0.4395528999588825,0.27047828477185265,0.7096051526183142,0.3390452876376989,0.4576744186046512,0.6236770858971203,0.29374337221633084,0.3400138217000691,0.6638721509038512,0.31477272727272726,sy2022_sm03_w1m_off1,2022,3,1,1,35120
rf,3,0.4494864096116438,0.27986725663716816,0.7188306104901118,0.3485813549507817,0.47069767441860466,0.6172778734924932,0.31919406150583246,0.35102323968088794,0.6641949152542372,0.33324107389980623,sy2022_sm03_w1m_off1,2022,3,1,1,35120
rf,4,0.44773925404215403,0.27695800227014755,0.7163080407701019,0.34797687861271676,0.45395348837209304,0.6226925916810239,0.31919406150583246,0.34402537892139584,0.6662277814351547,0.3329646017699115,sy2022_sm03_w1m_off1,2022,3,1,1,35120
lgb,0,0.44895585390467835,0.2692307692307692,0.7196449026345934,0.3566775244299674,0.4236499068901304,0.6183562992125984,0.34835630965005304,0.329232995658466,0.6651667548967708,0.35246781115879827,sy2022_sm03_w1m_off1,2022,3,1,1,35120
lgb,1,0.4494082605797411,0.2603377984857309,0.7109570041608877,0.3789659224441833,0.4158139534883721,0.6308146689638199,0.3419936373276776,0.3202005730659026,0.6684924360980699,0.3595317725752508,sy2022_sm03_w1m_off1,2022,3,1,1,35120
lgb,2,0.445753927023594,0.2667060910703726,0.7095224639728737,0.3595317725752508,0.41953488372093023,0.6180162441545656,0.3419936373276776,0.32610267534345627,0.6606156274664562,0.35054347826086957,sy2022_sm03_w1m_off1,2022,3,1,1,35120
lgb,3,0.45104189491428376,0.2636786961583236,0.7199770707939238,0.3703907539900936,0.4213953488372093,0.6182623677085897,0.35683987274655354,0.32438238453276047,0.6652542372881356,0.36348906292195515,sy2022_sm03_w1m_off1,2022,3,1,1,35120
lgb,4,0.44791325819873123,0.2688679245283019,0.7174594132725719,0.35608145294441385,0.4241860465116279,0.6199852325867585,0.3430540827147402,0.3291230602670516,0.6651703195141273,0.3494463948150148,sy2022_sm03_w1m_off1,2022,3,1,1,35120
rf,0,0.4499681012210292,0.28654545454545455,0.8032665181885672,0.25573192239858905,0.33164983164983164,0.6724673710379118,0.39473684210526316,0.3074522044479126,0.7320703653585927,0.31038173385658224,sy2022_sm03_w2m_off1,2022,3,2,1,35582
rf,1,0.4508409386287444,0.24455040871934605,0.8082191780821918,0.2908392056374119,0.3021885521885522,0.6844831158069195,0.41197822141560797,0.2703313253012048,0.74122265844083,0.34096883214419826,sy2022_sm03_w2m_off1,2022,3,2,1,35582
rf,2,0.457557988296323,0.2840195394277739,0.8079597218892351,0.2705026455026455,0.3425925925925926,0.6981562046819971,0.371480472297911,0.31056848531095,0.7490553456323628,0.31305013394565634,sy2022_sm03_w2m_off1,2022,3,2,1,35582
rf,3,0.45641270120994504,0.28162124388539483,0.8079454058006337,0.27054361567635904,0.3392255892255892,0.6867619639527657,0.3887375113533152,0.30775105001909125,0.7424412094064949,0.319045844204249,sy2022_sm03_w2m_off1,2022,3,2,1,35582
rf,4,0.45769275781205265,0.2722298221614227,0.8106336489439184,0.28013029315960913,0.3347350714886459,0.6918773311230833,0.3905540417801998,0.3002640513013957,0.7465623253214086,0.3262518968133536,sy2022_sm03_w2m_off1,2022,3,2,1,35582
lgb,0,0.4425671084898484,0.27441540577716644,0.7978671837130392,0.24918672739102146,0.33585858585858586,0.6819970996478144,0.34754990925589835,0.3020439061317184,0.7353959566625712,0.29026146267525577,sy2022_sm03_w2m_off1,2022,3,2,1,35582
lgb,1,0.4528748847589341,0.26326393552719946,0.7978571428571428,0.2864145658263305,0.32996632996632996,0.6942200124300808,0.37114337568058076,0.29286514755323123,0.7424393486208043,0.3233201581027668,sy2022_sm03_w2m_off1,2022,3,2,1,35582
lgb,2,0.4575860405296739,0.2795071335927367,0.8039827255278311,0.27809388335704127,0.3627946127946128,0.6942200124300808,0.35513169845594916,0.31575091575091574,0.7450806003335186,0.3119266055045872,sy2022_sm03_w2m_off1,2022,3,2,1,35582
lgb,3,0.4497911062604296,0.27908496732026145,0.8019873969946679,0.2595890410958904,0.35942760942760943,0.6855189558732132,0.3442325158946412,0.3142016188373804,0.7391935664023233,0.2959781335415853,sy2022_sm03_w2m_off1,2022,3,2,1,35582
lgb,4,0.45342992598099124,0.2680077871512005,0.8040345821325648,0.27852586817859676,0.3473507148864592,0.6937422295897223,0.3569482288828338,0.30256410256410254,0.7448275862068966,0.31289808917197454,sy2022_sm03_w2m_off1,2022,3,2,1,35582
rf,0,0.45935517231607664,0.26304945054945056,0.8332571950662403,0.25605282465150403,0.3368513632365875,0.6883018867924529,0.45921052631578946,0.2954107211723872,0.7538747675139492,0.32878002826189356,sy2022_sm03_w3m_off1,2022,3,3,1,35984
rf,1,0.4670137023362422,0.26551034022681785,0.8371718102257024,0.2691740412979351,0.3500439753737907,0.6857196755329183,0.48089591567852435,0.30197268588770865,0.7539147568184175,0.34515366430260047,sy2022_sm03_w3m_off1,2022,3,3,1,35984
rf,2,0.4685155608619331,0.2672301690507152,0.8422257842912755,0.2678018575851393,0.36147757255936674,0.6938313525749858,0.45586297760210803,0.30728971962616825,0.7608605709557302,0.33739639200390054,sy2022_sm03_w3m_off1,2022,3,3,1,35984
rf,3,0.45929067462451084,0.2689850958126331,0.8360881542699724,0.24930167597765363,0.3333333333333333,0.6870401810979061,0.47035573122529645,0.29772191673212883,0.7542715128922025,0.3258785942492013,sy2022_sm03_w3m_off1,2022,3,3,1,35984
rf,4,0.4617479110331082,0.25676613462873005,0.8380233356211393,0.26372832369942195,0.3257042253521127,0.6910016977928692,0.48089591567852435,0.2871556072953046,0.7574441687344913,0.3406439570695287,sy2022_sm03_w3m_off1,2022,3,3,1,35984
lgb,0,0.460245803375898,0.27261064785118666,0.8312412831241283,0.25149700598802394,0.3737906772207564,0.6747169811320755,0.4421052631578947,0.31528189910979226,0.7448448239950011,0.32061068702290074,sy2022_sm03_w3m_off1,2022,3,3,1,35984
lgb,1,0.4727399978289833,0.26904474002418377,0.8378441437237517,0.28082736674622116,0.3913808267370273,0.6774193548387096,0.4650856389986825,0.31888212110354713,0.7491394596849901,0.3501984126984127,sy2022_sm03_w3m_off1,2022,3,3,1,35984
lgb,2,0.4724572446933471,0.27614276768941765,0.8413439104059729,0.2701674277016743,0.38786279683377306,0.6802490096208262,0.46772068511198944,0.32260424286759326,0.752268697194117,0.34249879401833094,sy2022_sm03_w3m_off1,2022,3,3,1,35984
lgb,3,0.467526276020433,0.27394752898108604,0.8403301886792452,0.26176024279210924,0.39489885664028146,0.6721373325787587,0.45454545454545453,0.3234870317002882,0.7468818782098312,0.33220991815117956,sy2022_sm03_w3m_off1,2022,3,3,1,35984
lgb,4,0.47110883291567435,0.27843915343915343,0.8391672386181652,0.26580350342726583,0.37059859154929575,0.6919449160535748,0.4598155467720685,0.31797583081570996,0.7584780810587263,0.33687258687258687,sy2022_sm03_w3m_off1,2022,3,3,1,35984
rf,0,0.45490201466516095,0.289611143354614,0.7747385358004827,0.29867674858223064,0.4014481094127112,0.6595890410958904,0.3347457627118644,0.33648010788941335,0.7125416204217536,0.3156843156843157,sy2022_sm04_w1m_off1,2022,4,1,1,35192
rf,1,0.4374463472245429,0.27348066298342544,0.7667994687915006,0.27459016393442626,0.39823008849557523,0.6591324200913242,0.2838983050847458,0.32427120864723225,0.7089011663597299,0.2791666666666667,sy2022_sm04_w1m_off1,2022,4,1,1,35192
rf,2,0.4498109473164171,0.28207964601769914,0.7685284640171858,0.299468791500664,0.4102976669348351,0.6534246575342466,0.3187279151943463,0.3343166175024582,0.7063178677196447,0.3087983567271482,sy2022_sm04_w1m_off1,2022,4,1,1,35192
rf,3,0.45961582117375005,0.30055316533497234,0.7748051948051948,0.2985265855221012,0.3934030571198713,0.6810502283105023,0.32932862190812723,0.3407665505226481,0.7249088699878493,0.3131720430107527,sy2022_sm04_w1m_off1,2022,4,1,1,35192
rf,4,0.4499791355708944,0.2774869109947644,0.7701089776855216,0.30170648464163824,0.3837489943684634,0.6776255707762557,0.31236749116607776,0.32207967589466574,0.720913286373573,0.30694444444444446,sy2022_sm04_w1m_off1,2022,4,1,1,35192
lgb,0,0.4524893728109496,0.28474784747847476,0.7744759883258159,0.2962287104622871,0.37248592115848755,0.6664383561643835,0.3439265536723164,0.32276054374346463,0.7164069210946128,0.3183006535947712,sy2022_sm04_w1m_off1,2022,4,1,1,35192
lgb,1,0.4418708604556439,0.27896995708154504,0.7660079051383399,0.2796032238065716,0.3660498793242156,0.6636986301369863,0.3185028248587571,0.3166318719554628,0.7111926605504587,0.29778804886101023,sy2022_sm04_w1m_off1,2022,4,1,1,35192
lgb,2,0.44935920045006067,0.28248259860788866,0.7720053835800808,0.2933083176985616,0.3917940466613033,0.6547945205479452,0.3314487632508834,0.3282777216043141,0.7085855466337245,0.3112143331121433,sy2022_sm04_w1m_off1,2022,4,1,1,35192
lgb,3,0.46653919470317895,0.3119950279676818,0.7689914441275603,0.3110687022900763,0.40386162510056317,0.6771689497716895,0.34558303886925795,0.3520336605890603,0.7201651086560641,0.32741881486441243,sy2022_sm04_w1m_off1,2022,4,1,1,35192
lgb,4,0.4510786947689987,0.2860650705954573,0.7688284518828452,0.29526813880126185,0.37489943684633953,0.6712328767123288,0.33074204946996466,0.3245125348189415,0.7167235494880546,0.312,sy2022_sm04_w1m_off1,2022,4,1,1,35192
rf,0,0.47125132006868303,0.33264355923435074,0.7580689655172413,0.31214600377595975,0.4213630406290957,0.6120267260579064,0.4385499557913351,0.37178375252963286,0.677264325323475,0.36470588235294116,sy2022_sm04_w2m_off1,2022,4,2,1,35734
rf,1,0.46446244199643094,0.32044760935910477,0.750281214848144,0.31323076923076926,0.41284403669724773,0.5942093541202672,0.4500442086648983,0.36082474226804123,0.6631866766094954,0.36937590711175616,sy2022_sm04_w2m_off1,2022,4,2,1,35734
rf,2,0.4695334693956073,0.3336663336663337,0.7585524455753463,0.30783582089552236,0.43745907007203666,0.5976832256627311,0.4376657824933687,0.378577500708416,0.6685771243458759,0.3614457831325301,sy2022_sm04_w2m_off1,2022,4,2,1,35734
rf,3,0.4611808419422269,0.3219213081246806,0.7534818941504178,0.300625,0.412573673870334,0.6025840944531076,0.42528735632183906,0.3616532721010333,0.6696373313528902,0.3522519223727572,sy2022_sm04_w2m_off1,2022,4,2,1,35734
rf,4,0.4605852249615115,0.3203203203203203,0.7554301833568406,0.30006238303181537,0.41939711664482304,0.5965693918467365,0.42528735632183906,0.36322360953461974,0.6666666666666666,0.351865398683248,sy2022_sm04_w2m_off1,2022,4,2,1,35734
lgb,0,0.4665810539571891,0.33156498673740054,0.7591403851521071,0.30077427039904703,0.40956749672346004,0.6057906458797327,0.4465075154730327,0.36646144825564353,0.6738511086337173,0.3594306049822064,sy2022_sm04_w2m_off1,2022,4,2,1,35734
lgb,1,0.46608448445615713,0.3262411347517731,0.7442188381274676,0.31653349723417334,0.42201834862385323,0.587750556792873,0.45534924845269675,0.368,0.6567944250871081,0.3734590282813633,sy2022_sm04_w2m_off1,2022,4,2,1,35734
lgb,2,0.4652361923803838,0.33574754267977236,0.7513242263730137,0.2993239090350338,0.42501637197118536,0.6003564268211183,0.4305923961096375,0.37514450867052024,0.6674096087171867,0.3531544597534445,sy2022_sm04_w2m_off1,2022,4,2,1,35734
lgb,3,0.4619930420137546,0.32706957846622653,0.7523298503247671,0.29932803909590716,0.4217419777341192,0.5934506571619514,0.4332449160035367,0.3684210526315789,0.6635118306351183,0.3540462427745665,sy2022_sm04_w2m_off1,2022,4,2,1,35734
lgb,4,0.46704187003155107,0.33916623777663407,0.7511286681715575,0.3013863773357444,0.43184796854521623,0.5930051236355536,0.4420866489832007,0.3799365811473047,0.6627660898792481,0.35842293906810035,sy2022_sm04_w2m_off1,2022,4,2,1,35734
rf,0,0.4826074219480571,0.3380487804878049,0.8132275132275132,0.2797101449275362,0.49641833810888253,0.625814332247557,0.4279379157427938,0.4022054556006965,0.7073170731707317,0.3382997370727432,sy2022_sm04_w3m_off1,2022,4,3,1,36048
rf,1,0.4741626216271717,0.33802109492717225,0.8057534969648984,0.2636363636363636,0.4820916905444126,0.6215390879478827,0.417960088691796,0.3974018305284913,0.7017584185725778,0.32332761578044594,sy2022_sm04_w3m_off1,2022,4,3,1,36048
rf,2,0.4743435319962228,0.32907511497189573,0.8088578088578089,0.26939655172413796,0.46131805157593125,0.6357899022801303,0.4157427937915743,0.38413361169102295,0.7119571412287701,0.3269398430688753,sy2022_sm04_w3m_off1,2022,4,3,1,36048
rf,3,0.46468375994404193,0.32923228346456695,0.8011542497376705,0.252014652014652,0.47956989247311826,0.621742671009772,0.38137472283813745,0.39042894660052524,0.7001375515818432,0.3034847816497574,sy2022_sm04_w3m_off1,2022,4,3,1,36048
rf,4,0.4725681853649881,0.3432682425488181,0.8048336798336798,0.254416961130742,0.47885304659498207,0.6304967426710097,0.3991130820399113,0.3998802753666567,0.7070776255707762,0.3107466551575313,sy2022_sm04_w3m_off1,2022,4,3,1,36048
lgb,0,0.4829099114342945,0.34617334009123163,0.8124672603457308,0.27202255109231854,0.4892550143266476,0.631514657980456,0.4279379157427938,0.40546156129415256,0.7106529209621993,0.33261525204653164,sy2022_sm04_w3m_off1,2022,4,3,1,36048
lgb,1,0.46966228218563705,0.33211678832116787,0.8041343669250646,0.2580872011251758,0.45630372492836674,0.6335504885993485,0.40687361419068735,0.38442969221484613,0.7087223867000684,0.3158347676419966,sy2022_sm04_w3m_off1,2022,4,3,1,36048
lgb,2,0.4757706685559744,0.33475707421249334,0.8003538033864038,0.27246376811594203,0.4491404011461318,0.6447475570032574,0.41685144124168516,0.3836035484857755,0.7141729620024806,0.32953549517966696,sy2022_sm04_w3m_off1,2022,4,3,1,36048
lgb,3,0.47455189189567754,0.34387550200803213,0.7995883714947261,0.262406015037594,0.4910394265232975,0.6327361563517915,0.3869179600886918,0.4044877472689696,0.7064439140811456,0.31272401433691754,sy2022_sm04_w3m_off1,2022,4,3,1,36048
lgb,4,0.47158015084264854,0.3471638655462185,0.7982590885816693,0.2523230879199428,0.4738351254480287,0.634771986970684,0.39135254988913526,0.4007274931797514,0.7071898389657518,0.3068231203824424,sy2022_sm04_w3m_off1,2022,4,3,1,36048
rf,0,0.48183614270082203,0.36733586543678787,0.7492702860478693,0.3232830820770519,0.46593255333792155,0.6149976042165788,0.40404745289602234,0.4108009708737864,0.6755263157894736,0.35918114143920593,sy2022_sm05_w1m_off1,2022,5,1,1,35298
rf,1,0.4826393221015852,0.37024608501118567,0.741159420289855,0.32930845225027444,0.45529573590096284,0.6127486220944165,0.418702023726448,0.4083898827884022,0.6708644890463072,0.3686635944700461,sy2022_sm05_w1m_off1,2022,5,1,1,35298
rf,2,0.4759544407404095,0.3615425816818425,0.7463135720734276,0.3176470588235294,0.4642365887207703,0.5942966690630243,0.4145150034891835,0.4065040650406504,0.6616862326574173,0.35967302452316074,sy2022_sm05_w1m_off1,2022,5,1,1,35298
rf,3,0.47014061265023716,0.35195530726256985,0.741733690795353,0.31537656903765693,0.43358568479008947,0.5966930265995687,0.4207955338450802,0.3885291396854764,0.6613545816733067,0.36053811659192825,sy2022_sm05_w1m_off1,2022,5,1,1,35298
rf,4,0.4684435322264891,0.36962438758845945,0.7300115874855156,0.3,0.46730901582931866,0.6037374221370388,0.3708100558659218,0.4127659574468085,0.6608969315499607,0.3316677076826983,sy2022_sm05_w1m_off1,2022,5,1,1,35298
lgb,0,0.480138335170783,0.35881753312945974,0.7531202435312024,0.32653061224489793,0.4845147969717825,0.5927168183996167,0.41311933007676205,0.412298682284041,0.6633596996916477,0.3647566235366605,sy2022_sm05_w1m_off1,2022,5,1,1,35298
lgb,1,0.4765106457030943,0.35538057742782153,0.7349033816425121,0.33423765599565924,0.4656121045392022,0.5832734243949197,0.42986741102581993,0.40309615957130096,0.6503674014696059,0.37606837606837606,sy2022_sm05_w1m_off1,2022,5,1,1,35298
lgb,2,0.4830069852995497,0.37073422957600827,0.7426990470335075,0.33101975440469833,0.4931224209078404,0.5789599808291397,0.43265875785066293,0.423258559622196,0.6506867761917586,0.37507562008469447,sy2022_sm05_w1m_off1,2022,5,1,1,35298
lgb,3,0.47212548394921655,0.3491062039957939,0.7391171060698958,0.3266490765171504,0.4569855471438403,0.5777618020608675,0.4319609211444522,0.39582712369597617,0.6485541358439811,0.3719951923076923,sy2022_sm05_w1m_off1,2022,5,1,1,35298
lgb,4,0.46425037655128243,0.35613577023498694,0.7284508740204942,0.30558598028477546,0.46937370956641433,0.579060852898898,0.38966480446927376,0.40498812351543945,0.6452215696743193,0.3425414364640884,sy2022_sm05_w1m_off1,2022,5,1,1,35298
rf,0,0.49349913965116476,0.3786407766990291,0.7791817087845969,0.3156089193825043,0.5288135593220339,0.583596214511041,0.4524590163934426,0.44130127298444133,0.6673537748003092,0.3718423711687437,sy2022_sm05_w2m_off1,2022,5,2,1,35664
rf,1,0.49223589201635143,0.37565884044082415,0.7742504409171076,0.3175182481751825,0.5315254237288135,0.5933768866861906,0.42821985233798193,0.4402021336327906,0.6718530799642902,0.36465246245197347,sy2022_sm05_w2m_off1,2022,5,2,1,35664
rf,2,0.4962998825659903,0.38757823784304285,0.7697132616487455,0.3202576112412178,0.5457627118644067,0.5805361567920703,0.44872846595570137,0.45326576576576577,0.6618723513548221,0.373761530577383,sy2022_sm05_w2m_off1,2022,5,2,1,35664
rf,3,0.4864291909692115,0.3696795791487327,0.7641399416909621,0.31575682382133996,0.5240677966101694,0.5904482991664789,0.41755537325676784,0.43353897924845763,0.6661583428644047,0.3595902507947722,sy2022_sm05_w2m_off1,2022,5,2,1,35664
rf,4,0.48136735914767215,0.3656895723209995,0.7677325581395349,0.30353817504655495,0.5162822252374492,0.5949538184275738,0.40114848236259226,0.4281293952180028,0.6703896433557558,0.34558303886925795,sy2022_sm05_w2m_off1,2022,5,2,1,35664
lgb,0,0.4901595529007259,0.3744449925999013,0.7678571428571429,0.31775147928994085,0.5145762711864407,0.5910319963947724,0.44016393442622953,0.43346659051970304,0.6679399032340209,0.36907216494845363,sy2022_sm05_w2m_off1,2022,5,2,1,35664
lgb,1,0.49750867715068087,0.3856858846918489,0.7755279143766272,0.3191105769230769,0.5261016949152543,0.6039648569497634,0.43560295324036097,0.4450817321479782,0.6790780141843972,0.368366285119667,sy2022_sm05_w2m_off1,2022,5,2,1,35664
lgb,2,0.48902045501130215,0.3706601466992665,0.7649660867000885,0.3211549793753683,0.5138983050847458,0.584365848164001,0.4470877768662838,0.43068181818181817,0.6625798212005108,0.3737997256515775,sy2022_sm05_w2m_off1,2022,5,2,1,35664
lgb,3,0.4887449864818292,0.37925925925925924,0.7591743119266054,0.3148148148148148,0.5206779661016949,0.596530750168957,0.41837571780147664,0.43885714285714283,0.6680963794625961,0.3592814371257485,sy2022_sm05_w2m_off1,2022,5,2,1,35664
